Aditya Birla Sun Life Flexi Cap Fund -DIRECT - IDCW	229.88
Aditya Birla Sun Life Flexi Cap Fund -Regular - IDCW	162.62
Axis Flexi Cap Fund - Direct Plan - Growth	29.32
Axis Flexi Cap fund - Direct Plan - IDCW	19.12
Axis Flexi Cap Fund - Regular Plan - Growth	26.53
Axis Flexi Cap Fund - Regular Plan - IDCW	17.48
Bajaj Finserv Flexi Cap Fund -Regular Plan-Growth	14.492
Bajaj Finserv Flexi Cap Fund-Direct Plan-Growth	14.921
Bajaj Finserv Flexi Cap Fund-Direct Plan-IDCW	14.921
Bajaj Finserv Flexi Cap Fund-Regular Plan-IDCW	14.492
BANDHAN Flexi Cap Fund - Regular Plan - Growth	207.659
BANDHAN Flexi Cap Fund - Regular Plan - IDCW	49.590
BANDHAN Flexi Cap Fund-Direct Plan-Growth	227.211
BANDHAN Flexi Cap Fund-Direct Plan-IDCW	54.065
BANK OF INDIA Flexi Cap Fund Direct Plan -Growth	36.62
BANK OF INDIA Flexi Cap Fund Direct Plan -IDCW	31.30
BANK OF INDIA Flexi Cap Fund Regular Plan -Growth	33.77
BANK OF INDIA Flexi Cap Fund Regular Plan -IDCW	30.68
Baroda BNP Paribas Flexi Cap Fund - Direct Plan - Growth Option	16.0226
Baroda BNP Paribas Flexi Cap Fund - Direct Plan - IDCW Option	14.6167
Baroda BNP Paribas Flexi Cap Fund - Regular Plan - Growth Option	15.3467
Baroda BNP Paribas Flexi Cap Fund - Regular Plan - IDCW Option	14.0016
CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - GROWTH OPTION	383.3800
CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	95.2600
CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION	341.4600
CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	62.6000
CAPITALMIND FLEXI CAP FUND DIRECT GROWTH	9.8671
CAPITALMIND FLEXI CAP FUND REGULAR GROWTH	9.8585
DSP Flexi Cap Fund - Direct Plan - Growth	112.235
DSP Flexi Cap Fund - Direct Plan - IDCW	90.081
DSP Flexi Cap Fund - Regular Plan - Growth	100.839
DSP Flexi Cap Fund - Regular Plan - IDCW	62.393
Edelweiss Flexi Cap Fund - Direct Plan - Growth Option	43.652
Edelweiss Flexi Cap Fund - Direct Plan - IDCW Option	35.838
Edelweiss Flexi Cap Fund - Regular - IDCW Option	30.94
Edelweiss Flexi Cap Fund - Regular Plan - Growth Option	37.681
Franklin India Flexi Cap Fund - Direct - Growth	1801.1484
Franklin India Flexi Cap Fund - Direct - IDCW 	75.0014
Franklin India Flexi Cap Fund - Growth	1616.5720
Franklin India Flexi Cap Fund - IDCW 	66.6549
HDFC Flexi Cap Fund - Growth Option - Direct Plan	2174.256
HDFC Flexi Cap Fund - Growth Plan	1987.373
HDFC Flexi Cap Fund - IDCW Option - Direct Plan	94.865
HDFC Flexi Cap Fund - IDCW Plan	78.779
Helios Flexi Cap Fund - Direct Plan - Growth Option	14.84
Helios Flexi Cap Fund - Direct Plan - IDCW Option	14.83
Helios Flexi Cap Fund - Regular Plan - Growth Option	14.45
Helios Flexi Cap Fund - Regular Plan - IDCW Option	14.45
HSBC Flexi Cap Fund - Direct Growth	241.908
HSBC Flexi Cap Fund - Direct IDCW	48.1785
HSBC Flexi Cap Fund - Regular Growth	216.7244
HSBC Flexi Cap Fund - Regular IDCW	44.4844
ICICI Prudential Flexicap Fund - Direct Plan - Growth	19.83
ICICI Prudential Flexicap Fund - Direct Plan - IDCW	18.22
ICICI Prudential Flexicap Fund - Growth	18.89
ICICI Prudential Flexicap Fund - IDCW	17.27
Invesco India Flexi Cap Fund - Direct Plan - Growth	20.14
Invesco India Flexi Cap Fund - Direct Plan - IDCW	20.14
Invesco India Flexi Cap Fund - Growth	19.06
Invesco India Flexi Cap Fund - IDCW	19.06
ITI Flexi Cap Fund- Direct Plan- Growth	18.3729
ITI Flexi Cap Fund- Direct Plan- IDCW	18.3729
ITI Flexi Cap Fund- Regular Plan- Growth	17.5669
ITI Flexi Cap Fund- Regular Plan- IDCW	17.5669
JM Flexicap Fund (Direct) - Growth Option	109.9462
JM Flexicap Fund (Direct) - IDCW	99.9357
JM Flexicap Fund (Regular) - Growth option	96.4999
JM Flexicap Fund (Regular) - IDCW	74.3607
Kotak Flexicap Fund - Growth	83.548
Kotak Flexicap Fund - Growth - Direct	94.203
Kotak Flexicap Fund - Payout of Income Distribution cum capital withdrawal option	50.45
Kotak Flexicap Fund - Payout of Income Distribution cum capital withdrawal option- Direct	57.531
LIC MF Flexi Cap Fund-Direct Plan-Growth	107.8941
LIC MF Flexi Cap Fund-Direct Plan-IDCW	36.3093
LIC MF Flexi Cap Fund-Regular Plan-Growth	97.8384
LIC MF Flexi Cap Fund-Regular Plan-IDCW	30.8741
Mahindra Manulife Flexi Cap Fund - Direct Plan -Growth	17.2742
Mahindra Manulife Flexi Cap Fund - Direct Plan -IDCW	14.9449
Mahindra Manulife Flexi Cap Fund - Regular Plan -Growth	16.0484
Mahindra Manulife Flexi Cap Fund - Regular Plan -IDCW	13.7560
Mirae Asset Flexi Cap Fund - Direct Plan -  IDCW	16.127
Mirae Asset Flexi Cap Fund - Direct Plan - Growth	16.175
Mirae Asset Flexi Cap Fund - Regular Plan - Growth	15.582
Mirae Asset Flexi Cap Fund - Regular Plan - IDCW	15.588
Motilal Oswal Flexi Cap Fund Direct - IDCW Payout/Reinvestment	36.1565
Motilal Oswal Flexi cap Fund Direct Plan-Growth Option	68.0010
Motilal Oswal Flexi cap Fund Regular - IDCW Payout/Reinvestment	34.6143
Motilal Oswal Flexi Cap Fund Regular Plan-Growth Option	61.3080
Navi Flexi Cap Fund - Direct Plan - Growth	25.8382
NAVI FLEXI CAP FUND - DIRECT PLAN ANNUAL IDCW PAYOUT	25.6423
NAVI FLEXI CAP FUND - DIRECT PLAN HALF YEARLY IDCW PAYOUT	25.643
NAVI FLEXI CAP FUND - DIRECT PLAN MONTHLY IDCW PAYOUT	25.6374
NAVI FLEXI CAP FUND - DIRECT PLAN NORMAL IDCW PAYOUT	25.6104
NAVI FLEXI CAP FUND - DIRECT PLAN QUARTERLY IDCW PAYOUT	25.6625
Navi Flexi Cap Fund - Regular Plan - Growth	22.4473
NAVI FLEXI CAP FUND - REGULAR PLAN ANNUAL IDCW PAYOUT	22.448
NAVI FLEXI CAP FUND - REGULAR PLAN HALF YEARLY IDCW PAYOUT	22.4508
NAVI FLEXI CAP FUND - REGULAR PLAN MONTHLY IDCW PAYOUT	22.4562
NAVI FLEXI CAP FUND - REGULAR PLAN NORMAL IDCW PAYOUT	22.4506
NAVI FLEXI CAP FUND - REGULAR PLAN QUARTERLY IDCW PAYOUT	22.4448
Nippon India Flexi Cap Fund - Direct Plan - Growth Plan - Growth Option	17.4728
Nippon India Flexi Cap Fund - Direct Plan - IDCW Option	17.4728
Nippon India Flexi Cap Fund - Regular Plan - Growth Plan - Growth Option	16.5003
Nippon India Flexi Cap Fund - Regular Plan - IDCW Option	16.5003
NJ Flexi Cap Fund - Direct Plan - Growth Option	13.97
NJ Flexi Cap Fund - Direct Plan - IDCW Option	13.97
NJ Flexi Cap Fund - Regular Plan - Growth Option	13.53
NJ Flexi Cap Fund - Regular Plan - IDCW Option	13.53
PGIM India Flexi Cap Fund - Direct Plan - Dividend Option	22.01
PGIM India Flexi Cap Fund - Direct Plan - Growth Option	42.55
PGIM India Flexi Cap Fund - Regular Plan - Dividend Option	19.45
PGIM India Flexi Cap Fund - Regular Plan - Growth Option	36.36
Parag Parikh Flexi Cap Fund - Direct Plan - Growth	91.5915
Parag Parikh Flexi Cap Fund - Regular Plan - Growth	83.9880
quant Flexi Cap Fund - Growth Option - Regular Plan	93.5592
quant Flexi Cap Fund - Growth Option-Direct Plan	104.1088
quant Flexi Cap Fund - IDCW Option - Direct Plan	70.7676
quant Flexi Cap Fund - IDCW Option - Regular Plan	66.8685
Samco Flexi Cap Fund - Direct Plan - Growth Option	10.55
Samco Flexi Cap Fund - Regular Plan - Growth Option	10.02
SBI Flexicap Fund - DIRECT PLAN - Growth Option	120.3790
SBI Flexicap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	60.1690
SBI Flexicap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	48.2188
SBI Flexicap Fund - REGULAR PLAN -Growth Option	107.6851
Shriram Flexi Cap Fund - Direct Growth	22.4101
Shriram Flexi Cap Fund - Direct-IDCW	22.1986
Shriram Flexi Cap Fund - Regular Growth	19.8232
Shriram Flexi Cap Fund - Regular-IDCW	19.8189
Sundaram Flexicap Fund Direct Growth	15.5279
Sundaram Flexicap Fund Direct Plan IDCW Payout	14.7287
Sundaram Flexicap Fund Direct Plan IDCW Reinvestment	14.7287
Sundaram Flexicap Fund Regular Growth	14.8223
Sundaram Flexicap Fund Regular Plan IDCW Payout	14.0596
Sundaram Flexicap Fund Regular Plan IDCW Reinvestment	14.0596
TATA Flexi Cap Fund - Direct Plan - Payout of Income Distribution cum capital withdrawal option 	26.8400
Tata Flexi Cap Fund -Regular Plan-Growth	24.1440
TATA Flexi Cap Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option	26.8400
TATA Flexi Cap Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option 	24.1440
TATA Flexi Cap Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option 	24.1440
Tata Flexi Cap Fund-Direct Plan-Growth	26.8400
Taurus Flexi Cap Fund - Direct Plan -  Payout of Income Distribution cum Capital Withdrawal option	115.79
Taurus Flexi Cap Fund - Direct Plan - Growth	229.51
Taurus Flexi Cap Fund - Regular Plan - Growth 	220.61
Taurus Flexi Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option	107.05
TRUSTMF Flexi Cap Fund-Direct Plan- Growth	11.55
TRUSTMF Flexi Cap Fund-Direct Plan- IDCW	11.55
TRUSTMF Flexi Cap Fund-Regular Plan- Growth	11.29
TRUSTMF Flexi Cap Fund-Regular Plan- IDCW	11.29
Unifi Flexi Cap Fund - Direct Growth	10.0291
Unifi Flexi Cap Fund - Regular Growth	9.9998
Union Flexi Cap Fund - Direct Plan - Growth Option	56.27
Union Flexi Cap Fund - Direct Plan - IDCW Option	49.16
Union Flexi Cap Fund - Growth Option	50.48
Union Flexi Cap Fund - IDCW Option	31.88
UTI - Flexi Cap Fund-Growth Option	325.7119
UTI - Flexi Cap Fund-Growth Option - Direct	349.5628
UTI Flexi Cap Fund - Direct Plan - IDCW	232.6284
UTI Flexi Cap Fund - Regular Plan - IDCW	215.34
WhiteOak Capital Flexi Cap Fund Direct Plan IDCW	17.952
WhiteOak Capital Flexi Cap Fund Direct Plan-Growth	17.952
WhiteOak Capital Flexi Cap Fund Regular Plan IDCW	17.146
WhiteOak Capital Flexi Cap Fund Regular Plan-Growth	17.146
360 ONE Focused Fund - Direct Plan - Dividend	51.5916
360 ONE Focused Fund - Regular Plan - Dividend	40.6361
360 ONE Focused Fund -Regular Plan - Growth	45.9269
360 ONE Focused Fund-Direct Plan-Growth	52.1232
Aditya Birla Sun Life Focused Fund - Growth - Direct Plan	156.7972
Aditya Birla Sun Life Focused Fund -Direct - IDCW	55.9782
Aditya Birla Sun Life Focused Fund -Growth Option	139.0561
Aditya Birla Sun Life Focused Fund -Regular - IDCW	23.7418
Axis Focused Fund - Direct Plan - Growth Option	63.54
Axis Focused Fund - Direct Plan - IDCW	35.30
Axis Focused Fund - Regular Plan - Growth Option	55.01
Axis Focused Fund - Regular Plan - IDCW	19.80
Bandhan Focused Fund - Direct Plan - Growth	101.720
Bandhan Focused Fund - Direct Plan - IDCW	34.747
Bandhan Focused Fund - Regular Plan - Growth	86.269
Bandhan Focused Fund - Regular Plan - IDCW	19.695
BARODA BNP PARIBAS Focused Fund - Direct Plan - Growth Option	24.2390
BARODA BNP PARIBAS Focused Fund - Direct Plan - IDCW Option	17.4285
BARODA BNP PARIBAS Focused Fund - Regular Plan - IDCW Option	15.3923
BARODA BNP PARIBAS Focused Fund - Regular Plan-Growth Option	21.3642
Canara Robeco Focused Fund - Direct Plan - Growth Option	21.4600
Canara Robeco Focused Fund - Direct Plan - IDCW (Payout/Reinvestment)	19.1900
Canara Robeco Focused Fund - Regular Plan - Growth Option	20.0700
Canara Robeco Focused Fund - Regular Plan - IDCW (Payout/Reinvestment)	17.8800
DSP Focused Fund - Direct Plan - Growth	59.418
DSP Focused Fund - Direct Plan - IDCW	41.765
DSP Focused Fund - Regular Plan - Growth	53.151
DSP Focused Fund - Regular Plan - IDCW	21.345
Edelweiss Focused Fund - Direct Plan - Growth	17.05
Edelweiss Focused Fund - Direct Plan - IDCW	17.049
Edelweiss Focused Fund - Regular Plan - Growth	16.21
Edelweiss Focused Fund - Regular Plan - IDCW	16.209
Franklin India Focused Equity Fund - Direct - Growth	122.0669
Franklin India Focused Equity Fund - Direct - IDCW 	42.5564
Franklin India Focused Equity Fund - Growth Plan	108.2767
Franklin India Focused Equity Fund - IDCW 	35.9636
HDFC Focused Fund - Growth Option - Direct Plan	261.64
HDFC Focused Fund - GROWTH PLAN	230.503
HDFC Focused Fund - IDCW Option - Direct Plan	33.263
HDFC Focused Fund - IDCW PLAN	25.592
HSBC Focused Fund - Direct Growth	26.7609
HSBC Focused Fund - Direct IDCW	21.7388
HSBC Focused Fund - Regular Growth	24.9155
HSBC Focused Fund - Regular IDCW	17.6162
ICICI Prudential Focused Equity Fund - Direct Plan - Growth	105.88
ICICI Prudential Focused Equity Fund - Direct Plan - IDCW	61.64
ICICI Prudential Focused Equity Fund - Growth	92.27
ICICI Prudential Focused Equity Fund - IDCW	27.18
Invesco India Focused Fund - Direct Plan - Growth	30.38
Invesco India Focused Fund - Direct Plan - IDCW (Payout / Reinvestment)	24.73
Invesco India Focused Fund - Growth	28.2
Invesco India Focused Fund - IDCW (Payout / Reinvestment)	22.71
ITI Focused Fund - Direct Plan - Growth	15.5230
ITI Focused Fund - Direct Plan - IDCW	15.5230
ITI Focused Fund - Regular Plan - Growth	14.9070
ITI Focused Fund - Regular Plan - IDCW	14.9070
JM Focused Fund (Direct)  - Growth Option	22.7838
JM Focused Fund (Direct) -  IDCW	22.3288
JM Focused Fund (Regular) - Growth Option	19.4893
JM Focused Fund (Regular) - IDCW	19.4885
Kotak Focused Fund- Direct Plan- Growth option	27.843
Kotak Focused Fund- Regular plan _ Growth Option	25.298
Kotak Focused Fund- Regular Plan-Income Distribution cum capital withdrawal option	25.298
Kotak Focused Fund-Direct Plan- Income Distribution cum capital withdrawal option	27.844
LIC MF Focused Fund-Direct Plan-Growth	23.4932
LIC MF Focused Fund-Direct Plan-IDCW	23.4724
LIC MF Focused Fund-Regular Plan-Growth	21.3655
LIC MF Focused Fund-Regular Plan-IDCW	21.3653
Mahindra Manulife Focused Fund - Direct Plan - IDCW	20.8363
Mahindra Manulife Focused Fund - Direct Plan -Growth	28.4371
Mahindra Manulife Focused Fund - Regular Plan - Growth	25.9935
Mahindra Manulife Focused Fund - Regular Plan - IDCW	18.7541
Mirae Asset Focused Fund Direct IDCW	25.933
Mirae Asset Focused Fund Direct Plan Growth	28.193
Mirae Asset Focused Fund Regular IDCW	23.794
Mirae Asset Focused Fund Regular Plan Growth	25.882
Motilal Oswal Focused 25 Fund (MOF25)- Direct Plan Growth Option	49.1030
Motilal Oswal Focused 25 Fund (MOF25)- Regular Plan Growth Option	41.9569
Motilal Oswal Focused 25 Fund Direct - IDCW Payout/Reinvestment	21.6859
Motilal Oswal Focused 25 Fund Regular - IDCW Payout/Reinvestment	18.6102
NIPPON INDIA FOCUSED  FUND - DIRECT Plan - IDCW Option	47.5095
NIPPON INDIA FOCUSED  FUND - IDCW OPTION	34.6008
Nippon India Focused Fund - Direct Plan Growth Plan - Growth Option	132.2103
Nippon India Focused Fund -Growth Plan -Growth Option	120.0728
Old Bridge Focused Fund - Direct Growth	11.70
Old Bridge Focused Fund - Direct IDCW	11.70
Old Bridge Focused Fund - Regular Growth	11.50
Old Bridge Focused Fund - Regular IDCW	11.50
quant Focused Fund - Growth Option - Regular Plan	83.6343
quant Focused Fund - Growth Option-Direct Plan	92.9228
quant Focused Fund - IDCW Option - Direct Plan	54.3209
quant Focused Fund - IDCW Option - Regular Plan	62.1856
SBI Focused Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	95.3789
SBI FOCUSED FUND - DIRECT PLAN -GROWTH	391.3940
SBI Focused Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	63.7117
SBI FOCUSED FUND - REGULAR PLAN -GROWTH	348.3250
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)- Direct Plan - Growth Option	177.3867
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option (IDCW)	45.1067
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)- Income Distribution CUM Capital Withdrawal Option (IDCW)	41.4393
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)-Growth Option	160.0194
TATA Focused Fund Direct Plan - Payout of Income Distribution cum capital withdrawal option	25.5627
TATA Focused Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option	25.5627
TATA Focused Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option	23.2318
TATA Focused Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option	23.2318
Tata Focused Fund-Direct Plan-Growth	25.5627
Tata Focused Fund-Regular Plan-Growth	23.2318
Union Focused Fund - Direct Plan - Growth Option	26.90
Union Focused Fund - Direct Plan - IDCW Option	26.90
Union Focused Fund - Regular Plan - Growth Option	25.39
Union Focused Fund - Regular Plan - IDCW Option	25.39
UTI Focused Fund - Direct Plan - Growth Option	16.33
UTI Focused Fund - Direct Plan - IDCW Payout Option	16.3296
UTI Focused Fund - Regular Plan - Growth Option	15.3594
UTI Focused Fund - Regular Plan - IDCW Payout Option	15.3595
Aditya Birla Sun Life Large & Mid Cap Fund - Growth - Direct Plan	991.85
Aditya Birla Sun Life Large & Mid Cap Fund - Regular Growth	891.03
Aditya Birla Sun Life Large & Mid Cap Fund -Direct - IDCW	212.56
Aditya Birla Sun Life Large & Mid Cap Fund -Regular - IDCW	138.2
Axis Large & Mid Cap Fund - Direct Plan - Growth	35.81
Axis Large & Mid Cap Fund - Direct Plan - IDCW	25.92
Axis Large & Mid Cap Fund - Regular Plan - Growth	32.47
Axis Large & Mid Cap Fund - Regular Plan - IDCW	20.44
Bajaj Finserv Large and Mid Cap Fund- Direct Plan- Growth	12.236
Bajaj Finserv Large and Mid Cap Fund- Direct Plan- IDCW	12.236
Bajaj Finserv Large and Mid Cap Fund- Regular Plan- Growth	11.967
Bajaj Finserv Large and Mid Cap Fund- Regular Plan- IDCW	11.967
Bandhan Large & Mid Cap Fund - Direct Plan - Growth	155.546
Bandhan Large & Mid Cap Fund - Direct Plan - IDCW	38.204
Bandhan Large & Mid Cap Fund - Regular Plan - Growth	133.279
Bandhan Large & Mid Cap Fund - Regular Plan - IDCW	29.104
BANK OF INDIA Large & Mid Cap Fund Direct  Plan- Quarterly IDCW	27.58
BANK OF INDIA Large & Mid Cap Fund Direct Plan- Bonus	51.27
BANK OF INDIA Large & Mid Cap Fund Direct Plan-Growth	99.29
BANK OF INDIA Large & Mid Cap Fund Direct Plan-Regular IDCW	27.17
BANK OF INDIA Large & Mid Cap Fund Eco Plan- Growth	95.03
BANK OF INDIA Large & Mid Cap Fund Eco Plan-Bonus	95.03
BANK OF INDIA Large & Mid Cap Fund Eco Plan-Quarterly IDCW	26.81
BANK OF INDIA Large & Mid Cap Fund Eco Plan-Regular IDCW	26.61
BANK OF INDIA Large & Mid Cap Fund Regular Plan- Growth	86.37
BANK OF INDIA Large & Mid Cap Fund Regular Plan- Quarterly IDCW	31.45
BANK OF INDIA Large & Mid Cap Fund Regular Plan- Regular IDCW	25.78
BANK OF INDIA Large & Mid Cap Fund Regular Plan-Bonus	86.36
Baroda BNP Paribas Large and Mid Cap Fund- Direct Plan -Growth Option	28.4598
Baroda BNP Paribas Large and Mid Cap Fund-Direct Plan-IDCW Option	21.8102
Baroda BNP Paribas Large and Mid Cap Fund-Regular Plan-Growth Option	26.4531
Baroda BNP Paribas Large and Mid Cap Fund-Regular plan-IDCW Option	19.0706
CANARA ROBECO LARGE AND MID CAP FUND - DIRECT PLAN - GROWTH OPTION	294.0800
CANARA ROBECO LARGE AND MID CAP FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	133.5700
CANARA ROBECO LARGE AND MID CAP FUND - REGULAR PLAN - GROWTH OPTION	256.5500
CANARA ROBECO LARGE AND MID CAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	87.7000
DSP Large & Mid Cap Fund - Direct Plan - Growth	677.534
DSP Large & Mid Cap Fund - Direct Plan - IDCW	109.894
DSP Large & Mid Cap Fund - Regular Plan - Growth	605.859
DSP Large & Mid Cap Fund - Regular Plan - IDCW	38.513
Edelweiss Large & Mid Cap Fund - Direct Plan - Growth Option	100.509
Edelweiss Large & Mid Cap Fund - Regular Plan - Growth Option	85.311
Edelweiss Large and Mid Cap Fund - Direct Plan - IDCW Option	38.986
Edelweiss Large and Mid Cap Fund - Regular Plan - IDCW Option	32.536
Franklin India Large & Mid Cap Fund - Direct - Growth	212.1951
Franklin India Large & Mid cap Fund - Direct - IDCW	25.1789
Franklin India Large & Mid Cap Fund - Growth Plan	193.0095
Franklin India Large & Mid Cap Fund - IDCW	22.0225
HDFC Large and Mid Cap Fund - Growth Option	335.695
HDFC Large and Mid Cap Fund - Growth Option - Direct Plan	353.279
HDFC Large and Mid Cap Fund - IDCW Option	36.946
HDFC Large and Mid Cap Fund - IDCW Option - Direct Plan	48.308
Helios Large & Mid Cap Fund - Direct Plan - Growth Option	10.77
Helios Large & Mid Cap Fund - Direct Plan - IDCW Option	10.77
Helios Large & Mid Cap Fund - Regular Plan - Growth Option	10.63
Helios Large & Mid Cap Fund - Regular Plan - IDCW Option	10.62
HSBC Large & Mid Cap Fund - Direct Growth	29.2033
HSBC Large & Mid Cap Fund - Direct IDCW	22.3421
HSBC Large & Mid Cap Fund - Regular Growth	26.6942
HSBC Large & Mid Cap Fund - Regular IDCW	20.3492
ICICI Prudential Large & Mid Cap Fund - Direct Plan - Growth	1113.20
ICICI Prudential Large & Mid Cap Fund - Direct Plan - IDCW	54.65
ICICI Prudential Large & Mid Cap Fund - Growth	995.48
ICICI Prudential Large & Mid Cap Fund - IDCW	31.86
Invesco India Large & Mid Cap Fund - Direct Plan - Growth	120.33
Invesco India Large & Mid Cap Fund - Direct Plan - IDCW (Payout / Reinvestment)	55.79
Invesco India Large & Mid Cap Fund - Growth	101.53
Invesco India Large & Mid Cap Fund - IDCW (Payout / Reinvestment)	45.63
ITI Large & Midcap Fund - Direct Plan - Growth	9.6027
ITI Large & Midcap Fund - Direct Plan - IDCW Option	9.6027
ITI Large & Midcap Fund - Regular Plan - Growth	9.4448
ITI Large & Midcap Fund - Regular Plan - IDCW Option	9.4448
JM Large & Mid Cap Fund (Direct) - Growth Option	10.1246
JM Large & Mid Cap Fund (Direct) - IDCW	10.1246
JM Large & Mid Cap Fund (Regular) - Growth Option	10.1086
JM Large & Mid Cap Fund (Regular) - IDCW	10.1086
Kotak Large & Midcap Fund - Direct- Growth	386.441
Kotak Large & Midcap Fund - Growth-Regular	336.263
Kotak Large & Midcap Fund - IDCW-Direct	68.191
Kotak Large & Midcap Fund - IDCW-Regular	58.665
LIC MF Large & Mid Cap Fund-Direct Plan-Growth	43.6759
LIC MF Large & Mid Cap Fund-Direct Plan-IDCW	34.6534
LIC MF Large & Mid Cap Fund-Regular Plan-Growth	37.9043
LIC MF Large & Mid Cap Fund-Regular Plan-IDCW	30.6893
Mahindra Manulife Large & Mid Cap Fund - Direct Plan - IDCW	22.5767
Mahindra Manulife Large & Mid Cap Fund - Direct Plan -Growth	29.0576
Mahindra Manulife Large & Mid Cap Fund - Regular Plan - Growth	26.3284
Mahindra Manulife Large & Mid Cap Fund - Regular Plan - IDCW	20.0764
Mirae Asset Large & Midcap Fund - Direct Plan - Growth	166.882
Mirae Asset Large & Midcap Fund - Direct Plan - IDCW	84.310
Mirae Asset Large & Midcap Fund - Regular Plan - Growth	148.144
Mirae Asset Large & Midcap Fund - Regular Plan - IDCW	49.106
Motilal Oswal Large and Midcap Fund - Direct Plan Growth	35.7292
Motilal Oswal Large and Midcap Fund - Regular Plan Growth	32.7218
Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment	27.1490
Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment	24.9803
Navi Large & Midcap Fund - Direct Annual IDCW Payout	41.0621
Navi Large & Midcap Fund - Direct Half Yearly IDCW Payout	41.0982
Navi Large & Midcap Fund - Direct Normal IDCW Payout	41.2003
Navi Large & Midcap Fund - Regular Annual IDCW payout	35.7993
NAVI Large & Midcap Fund - Regular Half Yearly IDCW Payout	34.8161
Navi Large & Midcap Fund - Regular Normal IDCW Payout	34.8033
Navi Large & Midcap Fund- Direct Plan- Growth Option	41.7044
Navi Large & Midcap Fund- Regular Plan- Growth Option	34.8073
NIPPON INDIA VISION FUND - IDCW Option	65.2059
Nippon India Vision Fund-GROWTH PLAN-Bonus Option	244.3635
Nippon India Vision Fund-GROWTH PLAN-Growth Option	1450.8552
NIPPON INDIA VISION LARGE & MID CAP  FUND - DIRECT Plan - IDCW Option	73.7660
Nippon India Vision Large & Mid Cap Fund - Direct Plan Growth Plan - Bonus Option	264.6178
Nippon India Vision Large & Mid Cap Fund - Direct Plan Growth Plan - Growth Option	1560.7836
Nippon India Vision Large & Mid Cap Fund Institutional Dividend Plan	258.7308
PGIM India Large and Midcap Fund - Direct Plan - Growth Option	12.88
PGIM India Large and Midcap Fund - Direct Plan - IDCW option	12.29
PGIM India Large and Midcap Fund - Regular Plan - Growth Option	12.54
PGIM India Large and Midcap Fund - Regular Plan - IDCW Option	12.25
quant Large & Mid Cap Fund - Bonus Option - Regular Plan	110.7858
quant Large & Mid Cap Fund - Bonus Option-Direct Plan	110.7858
quant Large & Mid Cap Fund - Growth Option	110.5396
quant Large & Mid Cap Fund - Growth Option-Direct Plan	121.1582
quant Large & Mid Cap Fund - IDCW Option - Direct Plan	56.4286
quant Large & Mid Cap Fund - IDCW Option - Regular Plan	67.4736
Samco Large & Mid Cap Fund - Direct Plan - Growth Option	9.48
Samco Large & Mid Cap Fund - Regular Plan - Growth Option	9.46
SBI Large & Midcap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	349.1433
SBI Large & Midcap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	278.7058
SBI LARGE & MIDCAP FUND -DIRECT PLAN -Growth	669.8579
SBI LARGE & MIDCAP FUND- REGULAR PLAN -Growth	616.8969
Sundaram Large and Midcap Direct Plan - Income Distribution cum Capital Withdrawal (IDCW)	35.0884
Sundaram Large and Midcap Fund Direct Plan - Growth	94.9238
Sundaram Large and Midcap Fund Regular Plan - Growth	84.3049
Sundaram Large and Midcap Regular Plan - Income Distribution cum Capital Withdrawal (IDCW)	30.5037
Tata Large & MId Cap Fund -Direct Plan- Growth Option	589.1873
Tata Large & Mid Cap Fund Direct Plan - Payout of IDCW Option	115.4390
Tata Large & Mid Cap Fund Regular Plan - Payout of IDCW Option	83.1950
Tata Large & Mid Cap Fund- Regular Plan - Growth Option	516.1243
Union Large & Midcap Fund - Direct Plan - Growth Option	27.39
Union Large & Midcap Fund - Direct Plan - IDCW Option	27.39
Union Large & Midcap Fund - Regular Plan - Growth Option	25.53
